ID,Player,Position,Age,Height ,Weight,Team,Against,Injury,Concussion,Home_Away,Games_Missed,Week of Injury,Injured
314,Nick Foles,QB,26,78,243,Phi,Dal,Concussion,1,0,1,7,1
1522,Nick Folk,K,31,73,222,NYJ,Null,None,0,Null,0,0,0
1132,Nick Hayden,DL,29,76,303,Dal,Null,None,0,Null,0,0,0
53,Nick Kasa,TE,25,78,265,Oak,NYJ,Concussion,1,1,0,16,1
1536,Nick Mangold,OL,31,76,307,NYJ,Null,None,0,Null,0,0,0
425,Nick Moody,LB,25,73,245,SF,Null,None,0,Null,0,0,0
944,Nick Novak,K,34,72,198,LAC,Null,None,0,Null,0,0,0
617,Nick O'Leary,TE,23,75,247,Buf,Null,None,0,Null,0,0,0
1679,Nick Perry,LB,25,75,265,GB,Null,None,0,Null,0,0,0
2080,Nick Sundberg,OL,28,72,252,Wsh,Null,None,0,Null,0,0,0
2150,Nick Toon,WR,27,76,218,NO,Null,None,0,Null,0,0,0
1033,Nick Williams,DL,25,76,309,KC,Null,None,0,Null,0,0,0
1364,Nick Williams,WR,25,70,184,Atl,Null,None,0,Null,0,0,0
622,Nickell Robey,DB,23,68,165,Buf,Null,None,0,Null,0,0,0
542,Nico Johnson,LB,25,74,249,Cin,Null,None,0,Null,0,0,0
575,Nigel Bradham,LB,26,74,241,Buf,Null,None,0,Null,0,0,0
1434,Nikita Whitlock,RB,24,70,250,NYG,Null,None,0,Null,0,0,0
162,Niles Paul,TE,26,73,242,Wsh,NYG,Concussion,1,1,0,10,1
40,Nolan Carroll,DB,28,73,202,Mia,Cin,Concussion,1,1,0,3,1
213,O'Brien Schofield,DL,28,75,242,Sea,Oak,Head,0,0,0,1,1
2174,Obum Gwacham,DL,24,77,248,Sea,Null,None,0,Null,0,0,0
1501,Oday Aboushi,OL,24,77,308,NYJ,Null,None,0,Null,0,0,0
1371,Odell Beckham Jr.,WR,23,71,198,NYG,Null,None,0,Null,0,0,0
1233,Olivier Vernon,DL,25,74,268,Mia,Null,None,0,Null,0,0,0
501,Olsen Pierre,DL,24,77,300,Chi,Null,None,0,Null,0,0,0
30,Omar Bolden,DB,26,70,194,Den,LAC,Concussion,1,1,0,9,1
78,Omar Bolden,DB,26,70,194,Den,NE,Concussion,1,1,0,13,1
236,Omar Bolden,DB,26,70,194,Den,SF,Concussion,1,1,1,14,1
549,Onterio McCalebb,DB,26,70,175,Cin,Null,None,0,Null,0,0,0
812,Orie Lemon,LB,28,73,242,TB,Null,None,0,Null,0,0,0
926,Orlando Franklin,OL,28,79,320,LAC,Null,None,0,Null,0,0,0
1152,Orlando Scandrick,DB,28,70,196,Dal,Null,None,0,Null,0,0,0
1382,Orleans Darkwa,RB,23,72,215,NYG,Null,None,0,Null,0,0,0
2096,Orson Charles,TE,24,75,254,NO,Null,None,0,Null,0,0,0
1415,Owamagbe Odighizuwa,DL,23,75,267,NYG,Null,None,0,Null,0,0,0
654,Owen Daniels,TE,33,75,245,Den,Null,None,0,Null,0,0,0
522,P.J. Dawson,LB,22,72,235,Cin,Null,None,0,Null,0,0,0
2154,P.J. Williams,DB,22,72,196,NO,Null,None,0,Null,0,0,0
2111,Parys Haralson,LB,31,72,255,NO,Null,None,0,Null,0,0,0
463,Pat Devlin,QB,27,75,220,Chi,Null,None,0,Null,0,0,0
1079,Pat McAfee,K,28,73,240,Ind,Null,None,0,Null,0,0,0
496,Pat O'Donnell,K,31,76,220,Chi,Null,None,0,Null,0,0,0
564,Pat Sims,DL,30,74,310,Cin,Null,None,0,Null,0,0,0
1776,Patrick Chung,DB,28,71,210,NE,Null,None,0,Null,0,0,0
1316,Patrick DiMarco,RB,26,73,234,Atl,Null,None,0,Null,0,0,0
2183,Patrick Lewis,OL,24,73,311,Sea,Null,None,0,Null,0,0,0
824,Patrick Murray,K,24,67,182,TB,Null,None,0,Null,0,0,0
825,Patrick Omameh,OL,26,76,305,TB,Null,None,0,Null,0,0,0
181,Patrick Peterson,DB,25,73,203,Ari,Phi,Concussion,1,0,0,16,1
955,Patrick Robinson,DB,28,71,191,LAC,Null,None,0,Null,0,0,0
991,Paul Fanaika,OL,29,77,327,KC,Null,None,0,Null,0,0,0
744,Paul Kruger,LB,29,76,270,Cle,Null,None,0,Null,0,0,0
874,Paul Lasike,RB,25,71,232,Ari,Null,None,0,Null,0,0,0
347,Paul Posluszny,LB,31,73,232,Jac,Ten,Concussion,1,0,1,15,1
2202,Paul Richardson,WR,23,72,183,Sea,Null,None,0,Null,0,0,0
1352,Paul Soliai,DL,32,76,345,Atl,Null,None,0,Null,0,0,0
1365,Paul Worrilow,LB,25,73,232,Atl,Null,None,0,Null,0,0,0
125,Percy Harvin,WR,27,71,184,Sea,NO,Concussion,1,0,1,2,1
490,Pernell McPhee,LB,27,75,280,Chi,Null,None,0,Null,0,0,0
2358,Perrish Cox,DB,28,72,190,Ten,Null,None,0,Null,0,0,0
2070,Perry Riley Jr.,LB,31,72,238,Wsh,Null,None,0,Null,0,0,0
1334,Peter Konz,OL,26,77,317,Atl,Null,None,0,Null,0,0,0
32,Peyton Hillis,RB,29,74,250,NYG,Sea,Concussion,1,1,0,5,1
72,Peyton Hillis,RB,29,74,250,NYG,Sea,Concussion,1,1,1,9,1
673,Peyton Manning,QB,39,77,230,Den,Null,None,0,Null,0,0,0
1493,Peyton Thompson,DB,25,71,180,Jax,Null,None,0,Null,0,0,0
403,Phil Dawson,K,40,71,200,SF,Null,None,0,Null,0,0,0
243,Phil Loadholt,OL,29,80,343,Min,Dal,Concussion,1,1,1,10,1
207,Phil Taylor,OL,27,75,335,Cle,NYJ,Concussion,1,0,1,6,1
954,Philip Rivers,QB,34,77,228,LAC,Null,None,0,Null,0,0,0
442,Philip Wheeler,LB,31,74,245,SF,Null,None,0,Null,0,0,0
59,Phillip Adams,DB,27,71,195,Oak,KC,Concussion,1,1,0,12,1
85,Phillip Adams,DB,27,69,195,Oak,Cle,Concussion,1,1,0,1,1
1057,Phillip Dorsett,WR,22,70,185,Ind,Null,None,0,Null,0,0,0
124,Phillip Gaines,DB,24,72,193,KC,SF,Concussion,1,1,0,16,1
1582,Phillip Hunt,DL,29,73,254,Det,Null,None,0,Null,0,0,0
2081,Phillip Thomas,DB,26,73,223,Wsh,Null,None,0,Null,0,0,0
722,Pierre Desir,DB,25,74,206,Cle,Null,None,0,Null,0,0,0
2036,Pierre Garcon,WR,29,72,216,Wsh,Null,None,0,Null,0,0,0
579,Preston Brown,LB,23,73,251,Buf,Null,None,0,Null,0,0,0
1416,Preston Parker,WR,28,72,200,NYG,Null,None,0,Null,0,0,0
2077,Preston Smith,LB,23,77,271,Wsh,Null,None,0,Null,0,0,0
258,Prince Amukamara,DB,26,72,204,NYG,Dal,Concussion,1,0,0,5,1
1577,Quandre Diggs,DB,24,69,198,Det,Null,None,0,Null,0,0,0
1518,Quincy Enunwa,WR,23,74,225,NYJ,Null,None,0,Null,0,0,0
1688,Quinten Rollins,DB,23,71,195,GB,Null,None,0,Null,0,0,0
1511,Quinton Coples,LB,25,78,290,NYJ,Null,None,0,Null,0,0,0
404,Quinton Dial,DL,25,77,318,SF,Null,None,0,Null,0,0,0
428,Quinton Patton,WR,25,72,204,SF,Null,None,0,Null,0,0,0
1997,Quinton Pointer,DB,27,69,194,Bal,Null,None,0,Null,0,0,0
2399,Quinton Spain,OL,24,76,330,Ten,Null,None,0,Null,0,0,0
1285,Quron Pratt,WR,24,71,195,Phi,Null,None,0,Null,0,0,0
2156,R.J. Archer,QB,28,74,220,Sea,Null,None,0,Null,0,0,0
1322,Ra'Shede Hageman,DL,31,78,318,Atl,Null,None,0,Null,0,0,0
2094,Rafael Bush,DB,28,71,200,NO,Null,None,0,Null,0,0,0
2322,Rahim Moore,DB,25,73,195,Hou,Null,None,0,Null,0,0,0
1673,Rajion Neal,RB,23,71,220,GB,Null,None,0,Null,0,0,0
1017,Rakeem Nunez-Roches,DL,22,74,307,KC,Null,None,0,Null,0,0,0
1035,Ramik Wilson,LB,23,74,237,KC,Null,None,0,Null,0,0,0
93,Ramon Foster,OL,29,78,325,Pit,Oak,Concussion,1,1,0,1,1
2119,Ramon Humber,LB,28,71,232,NO,Null,None,0,Null,0,0,0
276,Ramses Barden,WR,29,78,227,NYG,Phi,Concussion,1,0,1,1,1
1646,Randall Cobb,WR,25,70,192,GB,Null,None,0,Null,0,0,0
1259,Randall Evans,DB,24,72,195,Phi,Null,None,0,Null,0,0,0
770,Randall Telfer,TE,23,76,250,Cle,Null,None,0,Null,0,0,0
607,Randell Johnson,LB,24,76,245,Buf,Null,None,0,Null,0,0,0
2294,Randy Bullock,K,26,69,206,Hou,Null,None,0,Null,0,0,0
1129,Randy Gregory,DL,23,78,245,Dal,Null,None,0,Null,0,0,0
769,Randy Starks,DL,32,76,305,Cle,Null,None,0,Null,0,0,0
800,Rannell Hall,WR,23,73,200,TB,Null,None,0,Null,0,0,0
1845,Ras-I Dowling,DB,31,73,210,Oak,Null,None,0,Null,0,0,0
1990,Rashaan Melvin,DB,26,74,193,Bal,Null,None,0,Null,0,0,0
1461,Rashad Greene,WR,23,71,182,Jax,Null,None,0,Null,0,0,0
103,Rashad Jennings,RB,31,73,240,Jac,Buf,Concussion,1,1,4,12,1
274,Rashad Jennings,RB,30,73,240,Oak,Dal,Concussion,1,0,1,11,1
872,Rashad Johnson,DB,29,71,204,Ari,Null,None,0,Null,0,0,0
2155,RaShaun Allen,TE,25,76,250,Sea,Null,None,0,Null,0,0,0
52,Rashean Mathis,DB,35,73,195,Det,Chi,Head,0,0,0,11,1
1102,Ray Agnew,RB,24,70,247,Dal,Null,None,0,Null,0,0,0
1829,Ray Ray Armstrong,LB,31,75,234,Oak,Null,None,0,Null,0,0,0
38,Raymond Ventrone,DB,34,70,200,SF,Ind,Concussion,1,1,0,5,1
272,Red Bryant,DL,31,76,323,Sea,TB,Concussion,1,0,1,10,1
148,Reed Doughty,DB,33,73,206,Wsh,Chi,Concussion,1,0,1,6,1
154,Reed Doughty,DB,33,73,206,Wsh,NYG,Concussion,1,1,0,5,1
2237,Reese Dismukes,OL,23,75,296,Pit,Null,None,0,Null,0,0,0
395,Reggie Bush,RB,30,72,205,SF,Null,None,0,Null,0,0,0
1117,Reggie Dunn,WR,26,69,178,Dal,Null,None,0,Null,0,0,0
554,Reggie Nelson,DB,32,71,210,Cin,Null,None,0,Null,0,0,0
27,Reggie Walker,LB,28,72,244,Ari,LAR,Head,0,1,2,16,1
794,Reid Fragel,OL,24,80,308,TB,Null,None,0,Null,0,0,0
1195,Reshad Jones,DB,27,73,215,Mia,Null,None,0,Null,0,0,0
2296,Reshard Cliett,LB,23,74,222,Hou,Null,None,0,Null,0,0,0
518,Rex Burkhead,RB,25,70,215,Cin,Null,None,0,Null,0,0,0
89,Rey Maualuga,LB,27,74,260,Cin,NYJ,Concussion,1,0,1,12,1
2425,Rhett Ellison,TE,27,77,250,Min,Null,None,0,Null,0,0,0
1302,Ricardo Allen,DB,24,69,186,Phi,Null,None,0,Null,0,0,0
2185,Ricardo Lockette,WR,29,74,211,Sea,Null,None,0,Null,0,0,0
942,Ricardo Mathews,DL,28,75,300,LAC,Null,None,0,Null,0,0,0
919,Richard Crawford,DB,25,71,192,LAC,Null,None,0,Null,0,0,0
97,Richard Goodman,WR,27,72,192,LAC,Oak,Concussion,1,1,0,12,1
995,Richard Gordon,TE,28,76,268,KC,Null,None,0,Null,0,0,0
1687,Richard Rodgers,TE,23,76,257,GB,Null,None,0,Null,0,0,0
2208,Richard Sherman,DB,27,75,195,Sea,Null,None,0,Null,0,0,0
1707,Richie Brockel,RB,29,73,255,Car,Null,None,0,Null,0,0,0
606,Richie Incognito,OL,32,75,319,Buf,Null,None,0,Null,0,0,0
2016,Rick Wagner,OL,31,78,310,Bal,Null,None,0,Null,0,0,0
1647,Ricky Collins,WR,31,72,198,GB,Null,None,0,Null,0,0,0
1326,Ricky Havili-Heimuli,DL,31,76,314,Atl,Null,None,0,Null,0,0,0
2046,Ricky Jean Francois,DL,29,75,297,Wsh,Null,None,0,Null,0,0,0
1865,Ricky Lumpkin,DL,27,76,300,Oak,Null,None,0,Null,0,0,0
1425,Ricky Stanzi,QB,28,76,228,NYG,Null,None,0,Null,0,0,0
1253,Riley Cooper,WR,28,76,230,Phi,Null,None,0,Null,0,0,0
1608,Riley Reiff,OL,27,77,313,Det,Null,None,0,Null,0,0,0
1201,Rishard Matthews,WR,26,72,215,Mia,Null,None,0,Null,0,0,0
2228,Rob Blanchflower,TE,25,76,256,Pit,Null,None,0,Null,0,0,0
1799,Rob Gronkowski,TE,26,78,265,NE,Null,None,0,Null,0,0,0
1921,Rob Havenstein,OL,23,79,321,LAR,Null,None,0,Null,0,0,0
736,Rob Housler,TE,27,77,250,Cle,Null,None,0,Null,0,0,0
1815,Rob Ninkovich,DL,31,74,260,NE,Null,None,0,Null,0,0,0
473,Robbie Gould,K,34,72,185,Chi,Null,None,0,Null,0,0,0
1301,Robert Alford,DB,27,70,186,Phi,Null,None,0,Null,0,0,0
1368,Robert Ayers,DL,30,75,275,NYG,Null,None,0,Null,0,0,0
2417,Robert Blanton,DB,26,73,200,Min,Null,None,0,Null,0,0,0
2246,Robert Golden,DB,25,71,202,Pit,Null,None,0,Null,0,0,0
227,Robert Griffin III,QB,25,74,213,Wsh,Atl,Head,0,1,0,16,1
801,Robert Herron,WR,23,69,193,TB,Null,None,0,Null,0,0,0
869,Robert Hughes,RB,26,71,235,Ari,Null,None,0,Null,0,0,0
1733,Robert Lester,DB,27,73,215,Car,Null,None,0,Null,0,0,0
1407,Robert Malone,K,27,74,243,NYG,Null,None,0,Null,0,0,0
1078,Robert Mathis,LB,34,74,245,Ind,Null,None,0,Null,0,0,0
1813,Robert McClain,DB,27,69,195,NE,Null,None,0,Null,0,0,0
1993,Robert Myers,OL,24,77,330,Bal,Null,None,0,Null,0,0,0
755,Robert Nelson,DB,25,69,175,Cle,Null,None,0,Null,0,0,0
341,Robert Quinn,DL,25,76,260,LAR,Ari,Concussion,1,0,0,1,1
1156,Robert Steeples,DB,26,73,195,Dal,Null,None,0,Null,0,0,0
2082,Robert Thomas,DL,24,75,325,Wsh,Null,None,0,Null,0,0,0
2216,Robert Turbin,RB,26,70,222,Sea,Null,None,0,Null,0,0,0
638,Robert Woods,WR,23,72,190,Buf,Null,None,0,Null,0,0,0
1884,Rod Streater,WR,27,75,200,Oak,Null,None,0,Null,0,0,0
627,Rod Sweeting,DB,25,72,187,Buf,Null,None,0,Null,0,0,0
1363,Roddy White,WR,34,72,211,Atl,Null,None,0,Null,0,0,0
1946,Rodger Saffold,OL,27,77,332,LAR,Null,None,0,Null,0,0,0
866,Rodney Gunter,DL,23,77,305,Ari,Null,None,0,Null,0,0,0
1858,Rodney Hudson,OL,26,74,300,Oak,Null,None,0,Null,0,0,0
1936,Rodney McLeod,DB,25,70,195,LAR,Null,None,0,Null,0,0,0
766,Rodney Smith,WR,25,77,220,Cle,Null,None,0,Null,0,0,0
367,Rolando McClain,LB,26,76,255,Oak,Mia,Concussion,1,1,0,1,1
1725,Roman Harper,DB,33,73,205,Car,Null,None,0,Null,0,0,0
576,Ron Brooks,DB,27,70,190,Buf,Null,None,0,Null,0,0,0
1019,Ron Parker,DB,28,72,206,KC,Null,None,0,Null,0,0,0
589,Ronald Darby,DB,21,71,193,Buf,Null,None,0,Null,0,0,0
1140,Ronald Leary,OL,26,75,320,Dal,Null,None,0,Null,0,0,0
2141,Ronald Powell,LB,24,75,237,NO,Null,None,0,Null,0,0,0
666,Ronnie Hillman,RB,24,70,195,Den,Null,None,0,Null,0,0,0
1541,Rontez Miles,DB,27,72,202,NYJ,Null,None,0,Null,0,0,0
2392,Ropati Pitoitua,DL,30,80,298,Ten,Null,None,0,Null,0,0,0
382,Rory Anderson,TE,23,76,246,SF,Null,None,0,Null,0,0,0
587,Ross Cockrell,DB,24,72,190,Buf,Null,None,0,Null,0,0,0
2264,Ross Scheuerman,RB,22,72,204,Pit,Null,None,0,Null,0,0,0
2274,Ross Ventrone,DB,29,68,195,Pit,Null,None,0,Null,0,0,0
1855,Roy Helu Jr.,RB,27,71,215,Oak,Null,None,0,Null,0,0,0
223,Roy Miller,DL,28,74,318,TB,Den,Head,0,1,1,17,1
1419,Rueben Randle,WR,24,74,208,NYG,Null,None,0,Null,0,0,0
1805,Rufus Johnson,LB,25,77,272,NE,Null,None,0,Null,0,0,0
516,Russell Bodine,OL,23,75,306,Cin,Null,None,0,Null,0,0,0
2197,Russell Okung,OL,28,77,310,Sea,Null,None,0,Null,0,0,0
830,Russell Shepard,WR,25,73,195,TB,Null,None,0,Null,0,0,0
2221,Russell Wilson,QB,27,71,206,Sea,Null,None,0,Null,0,0,0
1764,Ryan Allen,K,25,74,215,NE,Null,None,0,Null,0,0,0
1569,Ryan Broyles,WR,27,70,195,Det,Null,None,0,Null,0,0,0
916,Ryan Carrethers,DL,24,73,333,LAC,Null,None,0,Null,0,0,0
651,Ryan Clady,OL,29,78,315,Den,Null,None,0,Null,0,0,0
209,Ryan Clark,DB,36,71,205,Pit,Wsh,Concussion,1,1,0,5,1
337,Ryan Clark,DB,36,71,205,Pit,KC,Concussion,1,0,0,13,1
1453,Ryan Davis,DL,26,74,260,Jax,Null,None,0,Null,0,0,0
1521,Ryan Fitzpatrick,QB,33,74,223,NYJ,Null,None,0,Null,0,0,0
2039,Ryan Grant,WR,25,72,193,Wsh,Null,None,0,Null,0,0,0
178,Ryan Griffin,TE,25,78,210,Hou,Ari,Concussion,1,1,1,11,1
475,Ryan Groy,OL,25,77,320,Chi,Null,None,0,Null,0,0,0
663,Ryan Harris,OL,30,77,302,Den,Null,None,0,Null,0,0,0
536,Ryan Hewitt,RB,24,76,254,Cin,Null,None,0,Null,0,0,0
1978,Ryan Jensen,OL,24,76,306,Bal,Null,None,0,Null,0,0,0
1730,Ryan Kalil,OL,30,74,300,Car,Null,None,0,Null,0,0,0
2050,Ryan Kerrigan,LB,27,76,260,Wsh,Null,None,0,Null,0,0,0
1075,Ryan Lankford,WR,24,71,163,Ind,Null,None,0,Null,0,0,0
2317,Ryan Mallett,QB,27,78,245,Hou,Null,None,0,Null,0,0,0
18,Ryan Mathews,RB,28,72,218,LAC,Oak,Concussion,1,1,0,11,1
1146,Ryan Miller,OL,26,79,321,Dal,Null,None,0,Null,0,0,0
495,Ryan Mundy,DB,30,73,209,Chi,Null,None,0,Null,0,0,0
2195,Ryan Murphy,DB,23,75,214,Sea,Null,None,0,Null,0,0,0
1413,Ryan Nassib,QB,25,74,223,NYG,Null,None,0,Null,0,0,0
1550,Ryan Quigley,K,25,75,188,NYJ,Null,None,0,Null,0,0,0
2203,Ryan Robinson,DL,25,75,251,Sea,Null,None,0,Null,0,0,0
1151,Ryan Russell,DL,23,76,267,Dal,Null,None,0,Null,0,0,0
1347,Ryan Schraeder,OL,27,79,300,Atl,Null,None,0,Null,0,0,0
763,Ryan Seymour,OL,25,76,305,Cle,Null,None,0,Null,0,0,0
2265,Ryan Shazier,LB,23,73,237,Pit,Null,None,0,Null,0,0,0
897,Ryan Spadola,WR,24,73,205,Ari,Null,None,0,Null,0,0,0
2402,Ryan Succop,K,29,74,218,Ten,Null,None,0,Null,0,0,0
1226,Ryan Tannehill,QB,27,76,220,Mia,Null,None,0,Null,0,0,0
338,Ryan Wendell,OL,29,74,300,NE,Cin,Concussion,1,1,0,12,1
1165,Ryan Williams,RB,25,69,207,Dal,Null,None,0,Null,0,0,0
1527,Saalim Hakim,WR,25,71,188,NYJ,Null,None,0,Null,0,0,0
447,Sam Acho,LB,27,75,257,SF,Null,None,0,Null,0,0,0
1638,Sam Barrington,LB,25,73,240,GB,Null,None,0,Null,0,0,0
1250,Sam Bradford,QB,28,76,224,Phi,Null,None,0,Null,0,0,0
1175,Sam Brenner,OL,25,74,310,Mia,Null,None,0,Null,0,0,0
1982,Sam Koch,K,33,73,222,Bal,Null,None,0,Null,0,0,0
1594,Sam Martin,K,25,73,210,Det,Null,None,0,Null,0,0,0
551,Sam Montgomery,LB,25,75,270,Cin,Null,None,0,Null,0,0,0
1690,Sam Shields,DB,28,71,184,GB,Null,None,0,Null,0,0,0
1500,Sam Young,OL,28,80,316,Jax,Null,None,0,Null,0,0,0
2234,Sammie Coates,WR,22,73,212,Pit,Null,None,0,Null,0,0,0
2368,Sammie Hill,DL,31,76,328,Ten,Null,None,0,Null,0,0,0
1217,Sammy Seamster,DB,24,72,205,Mia,Null,None,0,Null,0,0,0
632,Sammy Watkins,WR,22,73,211,Buf,Null,None,0,Null,0,0,0
250,Santana Moss,WR,36,70,193,Wsh,Car,Head,0,1,0,6,1
280,Scott Chandler,TE,30,79,260,Buf,NE,Head,0,0,0,16,1
2421,Scott Crichton,DL,24,75,273,Min,Null,None,0,Null,0,0,0
767,Scott Solomon,LB,27,75,260,Cle,Null,None,0,Null,0,0,0
1695,Scott Tolzien,QB,28,74,213,GB,Null,None,0,Null,0,0,0
1820,Sealver Siliga,DL,25,74,325,NE,Null,None,0,Null,0,0,0
1305,Sean Baker,DB,27,72,209,Atl,Null,None,0,Null,0,0,0
164,Sean Considine,DB,34,72,212,Bal,Cin,Head,0,1,2,12,1
1141,Sean Lee,LB,29,74,234,Dal,Null,None,0,Null,0,0,0
940,Sean Lissemore,DL,28,75,303,LAC,Null,None,0,Null,0,0,0
1932,Sean Mannion,QB,23,77,229,LAR,Null,None,0,Null,0,0,0
1081,Sean McGrath,TE,28,77,247,Ind,Null,None,0,Null,0,0,0
559,Sean Porter,LB,24,73,242,Cin,Null,None,0,Null,0,0,0
1344,Sean Renfree,QB,25,77,225,Atl,Null,None,0,Null,0,0,0
1683,Sean Richardson,DB,25,74,216,GB,Null,None,0,Null,0,0,0
1026,Sean Smith,DB,28,75,218,KC,Null,None,0,Null,0,0,0
2267,Sean Spence,LB,25,71,231,Pit,Null,None,0,Null,0,0,0
906,Sean Weatherspoon,LB,28,74,244,Ari,Null,None,0,Null,0,0,0
2124,Seantavius Jones,WR,23,75,200,NO,Null,None,0,Null,0,0,0
602,Seantrel Henderson,OL,23,79,331,Buf,Null,None,0,Null,0,0,0
1860,Sebastian Janikowski,K,37,73,258,Oak,Null,None,0,Null,0,0,0
1823,Sebastian Vollmer,OL,31,80,320,NE,Null,None,0,Null,0,0,0
1477,Sen'Derrick Marks,DL,31,74,294,Jax,Null,None,0,Null,0,0,0
2126,Senio Kelemete,OL,25,75,300,NO,Null,None,0,Null,0,0,0
500,Senorise Perry,RB,24,72,187,Chi,Null,None,0,Null,0,0,0
2247,Senquez Golson,DB,22,69,176,Pit,Null,None,0,Null,0,0,0
1447,Sergio Brown,DB,27,74,217,Jax,Null,None,0,Null,0,0,0
813,Seth Lobato,QB,25,78,223,TB,Null,None,0,Null,0,0,0
1880,Seth Roberts,WR,24,74,196,Oak,Null,None,0,Null,0,0,0
1240,Seyi Ajirotutu,WR,28,75,215,Phi,Null,None,0,Null,0,0,0
2466,Shamar Stephen,DL,24,77,310,Min,Null,None,0,Null,0,0,0
2270,Shamarko Thomas,DB,24,69,217,Pit,Null,None,0,Null,0,0,0
459,Shane Carden,QB,24,74,218,Chi,Null,None,0,Null,0,0,0
2316,Shane Lechler,K,39,74,237,Hou,Null,None,0,Null,0,0,0
1144,Shane McDermott,OL,23,76,300,Dal,Null,None,0,Null,0,0,0
686,Shane Ray,LB,22,75,245,Den,Null,None,0,Null,0,0,0
1430,Shane Vereen,RB,26,70,205,NYG,Null,None,0,Null,0,0,0
1366,Shane Wynn,WR,23,67,167,Atl,Null,None,0,Null,0,0,0
1519,Shaq Evans,WR,24,72,210,NYJ,Null,None,0,Null,0,0,0
1811,Shaq Mason,OL,22,73,300,NE,Null,None,0,Null,0,0,0
1754,Shaq Thompson,LB,31,72,230,Car,Null,None,0,Null,0,0,0
890,Shaquille Riddick,LB,22,78,260,Ari,Null,None,0,Null,0,0,0
446,Shareece Wright,DB,28,71,182,SF,Null,None,0,Null,0,0,0
2427,Sharrif Floyd,DL,24,75,305,Min,Null,None,0,Null,0,0,0
723,Shaun Draughn,RB,28,71,205,Cle,Null,None,0,Null,0,0,0
2435,Shaun Hill,QB,35,75,220,Min,Null,None,0,Null,0,0,0
2456,Shaun Prater,DB,26,70,190,Min,Null,None,0,Null,0,0,0
2268,Shaun Suisham,K,34,72,200,Pit,Null,None,0,Null,0,0,0
311,Shawn Lauvao,OL,28,75,315,Cle,Wsh,Head,0,1,0,16,1
571,Shawn Williams,DB,24,72,216,Cin,Null,None,0,Null,0,0,0
8,Shea McClellin,DL,26,75,260,Chi,Hou,Concussion,1,1,1,9,1
1852,Shelby Harris,DL,24,74,288,Oak,Null,None,0,Null,0,0,0
224,Sheldon Brown,DB,36,70,200,Cle,Cle,Head,0,1,1,9,1
1088,Sheldon Price,DB,24,74,198,Ind,Null,None,0,Null,0,0,0
1553,Sheldon Richardson,DL,25,75,294,NYJ,Null,None,0,Null,0,0,0
694,Shelley Smith,OL,28,76,310,Den,Null,None,0,Null,0,0,0
489,Sherrick McManis,DB,28,73,193,Chi,Null,None,0,Null,0,0,0
546,Shiloh Keo,DB,28,71,208,Cin,Null,None,0,Null,0,0,0
348,Sidney Rice,WR,29,76,202,Sea,Chi,Head,0,1,0,10,1
2068,Silas Redd,RB,23,70,200,Wsh,Null,None,0,Null,0,0,0
1874,Sio Moore,LB,25,73,240,Oak,Null,None,0,Null,0,0,0
685,Solomon Patton,WR,25,69,177,Den,Null,None,0,Null,0,0,0
810,Spencer Lanning,K,27,71,200,TB,Null,None,0,Null,0,0,0
2057,Spencer Long,OL,25,77,311,Wsh,Null,None,0,Null,0,0,0
1212,Spencer Paysinger,LB,27,74,236,Mia,Null,None,0,Null,0,0,0
1031,Spencer Ware,RB,24,70,229,KC,Null,None,0,Null,0,0,0
1871,Stacy McGee,DL,25,75,310,Oak,Null,None,0,Null,0,0,0
315,Stanley Havili,RB,27,72,245,Ind,Ten,Concussion,1,0,1,1,1
2121,Stanley Jean-Baptiste,DB,25,75,218,NO,Null,None,0,Null,0,0,0
1335,Stansly Maponga,DL,24,74,265,Atl,Null,None,0,Null,0,0,0
1734,Star Lotulelei,DL,26,74,320,Car,Null,None,0,Null,0,0,0
1898,Stedman Bailey,WR,25,70,194,LAR,Null,None,0,Null,0,0,0
585,Stefan Charles,DL,27,77,323,Buf,Null,None,0,Null,0,0,0
1498,Stefen Wisniewski,OL,26,75,315,Jax,Null,None,0,Null,0,0,0
2423,Stefon Diggs,WR,22,72,195,Min,Null,None,0,Null,0,0,0
901,Stepfan Taylor,RB,24,69,214,Ari,Null,None,0,Null,0,0,0
1506,Stephen Bowen,DL,31,77,300,NYJ,Null,None,0,Null,0,0,0
144,Stephen Burton,WR,25,73,224,Jac,Ten,Concussion,1,1,7,7,1
293,Stephen Burton,WR,25,73,225,Jac,Sea,Concussion,1,1,5,12,1
1795,Stephen Gostkowski,K,31,73,215,NE,Null,None,0,Null,0,0,0
13,Stephen Hill,WR,34,70,219,NYJ,Ten,Concussion,1,1,0,1,1
1479,Stephen Morris,QB,23,74,218,Jax,Null,None,0,Null,0,0,0
2064,Stephen Paea,DL,27,73,300,Wsh,Null,None,0,Null,0,0,0
1622,Stephen Tulloch,LB,30,71,245,Det,Null,None,0,Null,0,0,0
74,Stephen Williams,WR,29,77,208,Sea,Car,Concussion,1,1,2,9,1
596,Stephon Gilmore,DB,25,73,190,Buf,Null,None,0,Null,0,0,0
2272,Stephon Tuitt,DL,22,77,303,Pit,Null,None,0,Null,0,0,0
2089,Stephone Anthony,LB,23,75,245,NO,Null,None,0,Null,0,0,0
822,Sterling Moore,DB,25,70,202,TB,Null,None,0,Null,0,0,0
1554,Stevan Ridley,RB,26,71,220,NYJ,Null,None,0,Null,0,0,0
